Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
12/28/2004,03:00:00 PM,-200,1120.5,-200,10.6941372674336,1003.25,-200,656,-200,1322.75,1057.5,14.349999904633,48.574999809265,0.7899555505861
12/28/2004,04:00:00 PM,-200,1251.5,-200,15.4843683310653,1163.75,-200,559,-200,1474.25,1256.75,13.575000047684,52.825000762939,0.817687554665207
12/28/2004,05:00:00 PM,-200,1232.75,-200,14.8624314613566,1144.25,-200,574.5,-200,1435.75,1271,13.125,54.300000190735,0.81666552527332
12/28/2004,06:00:00 PM,-200,1214.5,-200,12.3745384027751,1062.5,-200,615.5,-200,1369.5,1214,12.424999952316,59.324999809265,0.853009579404688
12/28/2004,07:00:00 PM,-200,1192.75,-200,11.1585749371638,1020,-200,644.75,-200,1339.5,1135,12.125,61.525000572205,0.867699200843807
12/28/2004,08:00:00 PM,-200,1194.75,-200,11.3129094162381,1025.5,-200,636.75,-200,1341.75,1150,12.024999856949,60.800000190735,0.851957023934567
12/28/2004,09:00:00 PM,-200,1300.75,-200,12.8981788248647,1080.25,-200,578.5,-200,1434.5,1248.25,11,73.800000190735,0.967656418196582
12/28/2004,10:00:00 PM,-200,1125.5,-200,6.35227671107466,828,-200,722.25,-200,1249.5,954.5,9.5750000476837,82.874998092651,0.989995122943243
12/28/2004,11:00:00 PM,-200,1012.5,-200,3.58120245909574,687,-200,872.25,-200,1134.75,726.25,8.625,83.52499961853,0.937191545455853
12/29/2004,12:00:00 AM,-200,981.5,-200,2.88493145450513,644.75,-200,922.25,-200,1107.25,708,8.7499997615814,83.02499961853,0.939312001040953
12/29/2004,01:00:00 AM,-200,969.75,-200,2.8340441550903,641.5,-200,922,-200,1107,703.5,8.7999999523163,81.174999237061,0.921420864928511
12/29/2004,02:00:00 AM,-200,958.5,-200,2.75651124872642,636.5,-200,957.5,-200,1107.25,667.25,8.8999998569489,79.049999237061,0.903245068671571
12/29/2004,03:00:00 AM,-200,924.75,-200,2.19407201105849,598.25,-200,978,-200,1079.25,662.25,9.0499999523163,76.500001907349,0.882802061816765
12/29/2004,04:00:00 AM,-200,847.25,-200,1.02494083337826,501.5,-200,1198,-200,1020,508,8.9999997615814,75.825000762939,0.872131752307526
12/29/2004,05:00:00 AM,-200,885,-200,1.37277988087979,533.75,-200,1143.5,-200,1035.75,529.25,9.125,73.949998855591,0.857605252718114
12/29/2004,06:00:00 AM,-200,883.25,-200,1.55212265056494,549,-200,1019.25,-200,1025,606.75,9.4249999523163,70.89999961853,0.838636100628629
12/29/2004,07:00:00 AM,-200,892.25,-200,2.0425361955351,587.25,-200,1069.75,-200,1040.5,623,10.100000143051,65.900001525879,0.814792301344768
12/29/2004,08:00:00 AM,-200,969.5,-200,3.42329925067187,677.75,-200,916.25,-200,1100.5,732.25,10.050000190735,64.64999961853,0.79672494183521
12/29/2004,09:00:00 AM,-200,904.25,-200,2.86531373030025,643.5,-200,948.5,-200,1035.5,696.75,9.2750000953674,64.674999237061,0.757490177309113
12/29/2004,10:00:00 AM,-200,919.25,-200,2.99185135057423,651.5,-200,953,-200,1045,712,9.9249999523163,61.349999427795,0.7498911475293
12/29/2004,11:00:00 AM,-200,929.25,-200,3.25188372230693,667.5,-200,936.5,-200,1053.75,695.75,10.649999856949,59.875,0.7673820037544
12/29/2004,12:00:00 PM,-200,937.75,-200,4.32659600300152,728.5,-200,874.25,-200,1059.5,702.25,11.149999856949,55.324999809265,0.73252269396041
12/29/2004,01:00:00 PM,-200,971,-200,5.4569580235555,786,-200,811.5,-200,1086,796.25,12,49.324999809265,0.690049159218476
12/29/2004,02:00:00 PM,-200,913.75,-200,4.51512527638464,738.5,-200,870,-200,1025,713.5,11.649999856949,46.77499961853,0.639730979171809
12/29/2004,03:00:00 PM,-200,891.5,-200,4.14150564570639,718.5,-200,918.25,-200,1019,635.25,12.024999856949,44.025000572205,0.616898163627456
12/29/2004,04:00:00 PM,-200,913,-200,4.4534773894059,735.25,-200,904.5,-200,1023.75,706.25,11.849999904633,44.324999809265,0.614118329229957
12/29/2004,05:00:00 PM,-200,928.25,-200,4.90734194822474,758.75,-200,870.5,-200,1039.75,775.25,11.274999856949,45.425000190735,0.606345595171381
12/29/2004,06:00:00 PM,-200,1034.75,-200,9.0425340111442,941,-200,733.75,-200,1175,964.75,11.324999809265,44.125,0.590907345598141
12/29/2004,07:00:00 PM,-200,1033,-200,8.9978168713268,939.25,-200,728.5,-200,1159,979.25,11.150000095367,45.10000038147,0.597140070541515
12/29/2004,08:00:00 PM,-200,990,-200,7.19628605692921,865.33333333333,-200,764.33333333333,-200,1129.6666666667,902.33333333333,10.799999872843,47.299999237061,0.612170673776695
12/29/2004,09:00:00 PM,-200,933.5,-200,4.73615736362364,750,-200,890.75,-200,1035.25,797.75,10.675000190735,47.72500038147,0.612660521079537
12/29/2004,10:00:00 PM,-200,881,-200,3.28503565451643,669.5,-200,979,-200,978,697.25,10.5,46.925000190735,0.595553217914247
12/29/2004,11:00:00 PM,-200,854.75,-200,2.66848446692883,630.75,-200,1032.5,-200,931.5,626,10.150000095367,45.400000572205,0.563168628374872
12/30/2004,12:00:00 AM,-200,831.75,-200,2.19057676096473,598,-200,1121.75,-200,911.5,537.25,9.7000000476837,46.049999237061,0.554631051183596
12/30/2004,01:00:00 AM,-200,847.75,-200,2.79904089121518,639.25,-200,1057,-200,928.75,574.25,9.8250000476837,45.199999809265,0.548876786147564
12/30/2004,02:00:00 AM,-200,805.75,-200,1.7789600379276,567.25,-200,1163.25,-200,878.25,489.75,9.4000000953674,45.35000038147,0.535538228218972
12/30/2004,03:00:00 AM,-200,796.25,-200,1.50417524989182,545,-200,1209.5,-200,852.75,450.25,9.2749998569489,44.000000953674,0.515339287112327
12/30/2004,04:00:00 AM,-200,776.75,-200,0.942984046502084,493.25,-200,1247.25,-200,827.5,438.25,8.8000001907349,45.22500038147,0.513350908726492
12/30/2004,05:00:00 AM,-200,785.25,-200,1.05802335053362,504.75,-200,1225.5,-200,828.5,427.5,8.6500000953674,45.625,0.51278207807894
12/30/2004,06:00:00 AM,-200,765.5,-200,0.730089339929416,470.25,-200,1316.75,-200,809.5,404,8.4749999046326,44.825000762939,0.497990474534799
12/30/2004,07:00:00 AM,-200,807.5,-200,1.37564403922848,534,-200,1242.5,-200,853.25,480.25,8.7249999046326,43.425000190735,0.490482202794289
12/30/2004,08:00:00 AM,-200,975,-200,6.22628827100907,822.25,-200,851.5,-200,1049,876,8.5250000953674,43.64999961853,0.486544468299582
12/30/2004,09:00:00 AM,-200,943,-200,6.09056665538171,816,-200,828,-200,1032.75,867.5,8.7999999523163,42.049999237061,0.477311327766128
12/30/2004,10:00:00 AM,-200,885.75,-200,5.00632295155561,763.75,-200,919.75,-200,946.25,739.75,10.799999713898,35.149998664856,0.454921743979424
12/30/2004,11:00:00 AM,-200,861,-200,4.09121162052864,715.75,-200,973,-200,920.75,627.75,11.674999952316,34.39999961853,0.471243016729623
12/30/2004,12:00:00 PM,-200,880.5,-200,4.42986293048355,734,-200,961.25,-200,925,635.75,12.599999904633,31.724999904633,0.461326945816804
12/30/2004,01:00:00 PM,-200,854.75,-200,4.55801607320063,740.75,-200,964.75,-200,901,615.75,12.450000047684,30.324999809265,0.436733049640337
12/30/2004,02:00:00 PM,-200,854.75,-200,4.26606336810759,725.25,-200,983.25,-200,897.5,612.5,11.424999952316,32.824999809265,0.442442344655328
12/30/2004,03:00:00 PM,-200,844.25,-200,3.62006958282226,689.25,-200,1040,-200,866.75,544.75,12.125,31.074999809265,0.438256842746005
12/30/2004,04:00:00 PM,-200,900.25,-200,5.62301607088302,794,-200,905.75,-200,929.75,710,12.25,29.724999904633,0.422611191386827
12/30/2004,05:00:00 PM,-200,883,-200,4.75072872141293,750.75,-200,961.5,-200,921.5,660.5,9.8250000476837,36.35000038147,0.441408660841506
12/30/2004,06:00:00 PM,-200,993.5,-200,8.08680183070731,902.75,-200,780.75,-200,1078.5,922,9.2999999523163,40.75,0.47806060547176
12/30/2004,07:00:00 PM,-200,926.5,-200,5.2017538469729,773.5,-200,883.25,-200,976,755,8.5749998092651,45.050000190735,0.50381388552421
12/30/2004,08:00:00 PM,-200,1078.25,-200,10.2381435443703,986.5,-200,718.25,-200,1151.5,1014.75,9.2749998569489,41.699999809265,0.488401084284441
12/30/2004,09:00:00 PM,-200,951.5,-200,5.49827350905706,788,-200,849,-200,1018,875.5,8.7000000476837,44.324999809265,0.499820972653462
12/30/2004,10:00:00 PM,-200,882.25,-200,3.12071281316123,659.5,-200,990.5,-200,921.5,726.5,7.950000166893,47.64999961853,0.511255946772762
12/30/2004,11:00:00 PM,-200,924,-200,4.24287846306065,724,-200,946.25,-200,968.5,780.75,7.6750000715256,47.224999427795,0.497510314454878
12/31/2004,12:00:00 AM,-200,986.75,-200,6.24266050236315,823,-200,826.5,-200,1026.75,893,7.1749999523163,50.224999427795,0.511757281917981
12/31/2004,01:00:00 AM,-200,929.5,-200,4.76531915807907,751.5,-200,889.25,-200,981.25,819.75,6.9000000953674,50.275000572205,0.502929140633195
12/31/2004,02:00:00 AM,-200,860.5,-200,3.0238494258397,653.5,-200,995.25,-200,918.5,631.5,6.6750000715256,50.724999427795,0.499836901015056
12/31/2004,03:00:00 AM,-200,783,-200,1.24104939331566,522,-200,1240.75,-200,831.75,458,7.625,46.374999046326,0.486931375054568
12/31/2004,04:00:00 AM,-200,743.75,-200,0.420266148429743,430.75,-200,1539.25,-200,777.5,344.75,7.375,45.650000572205,0.471395565523251
12/31/2004,05:00:00 AM,-200,752.5,-200,0.384641304814527,425.5,-200,1567.5,-200,792,337.25,6.8500000238419,49.27499961853,0.491277689828774
12/31/2004,06:00:00 AM,-200,786.5,-200,0.577948384037034,452,-200,1400.25,-200,823,369.5,7.75,48.125,0.509529487889561
12/31/2004,07:00:00 AM,-200,819.5,-200,1.06829261164185,505.75,-200,1220.75,-200,871.25,466.25,8.0500001907349,47.75,0.515744027628113
12/31/2004,08:00:00 AM,-200,840,-200,1.58545787929472,551.75,-200,1152,-200,892.5,510.25,8.4749999046326,46.724999427795,0.51909881186046
12/31/2004,09:00:00 AM,-200,896.5,-200,3.06002058207593,655.75,-200,952.75,-200,964,640.5,8.8999998569489,44.10000038147,0.503897637665026
12/31/2004,10:00:00 AM,-200,989.25,-200,5.5917186119403,792.5,-200,815,-200,1051.75,862,9.4499998092651,42.52499961853,0.503831887880998
12/31/2004,11:00:00 AM,-200,908.5,-200,4.48662750898876,737,-200,909,-200,940.75,752.75,10.825000047684,36.349999427795,0.471219131544727
12/31/2004,12:00:00 PM,-200,865,-200,3.75091588159339,696.75,-200,1001.75,-200,882.5,589,11.949999809265,30.575000286102,0.426360231545705
12/31/2004,01:00:00 PM,-200,924.25,-200,6.18815770694485,820.5,-200,898.75,-200,954.5,704,12.200000047684,29.675000190735,0.420542224435134
12/31/2004,02:00:00 PM,-200,911.75,-200,5.61257531006347,793.5,-200,884.75,-200,942.5,730.5,11.974999904633,31.074999809265,0.434033024725995
12/31/2004,03:00:00 PM,-200,872.25,-200,4.11404006333335,717,-200,990.75,-200,881.75,591.5,12.700000047684,28.425000190735,0.416006252261087
12/31/2004,04:00:00 PM,-200,917,-200,5.61779465639626,793.75,-200,906.5,-200,946,740,13.325000047684,27.474999904633,0.418546821385771
12/31/2004,05:00:00 PM,-200,961.5,-200,7.60529263256302,882.75,-200,818,-200,995.5,895.5,11.425000190735,30.77499961853,0.41481076245623
12/31/2004,06:00:00 PM,-200,931.75,-200,6.10137743513052,816.5,-200,883,-200,941.75,853.75,9.7750000953674,33.97500038147,0.411217443557022
12/31/2004,07:00:00 PM,-200,929.5,-200,5.34402630387214,780.5,-200,933.25,-200,906.25,866.25,9.349999666214,33.625,0.395773579739206
12/31/2004,08:00:00 PM,-200,962,-200,5.33891697983876,780.25,-200,919.25,-200,908.5,883.5,9.625,32.300000190735,0.387113607233716
12/31/2004,09:00:00 PM,-200,974.25,-200,5.5449121388953,790.25,-200,914.75,-200,895.25,950.75,9.125,32.474999904633,0.376615698867287
12/31/2004,10:00:00 PM,-200,1054.75,-200,5.56569430679913,791.25,-200,844.5,-200,936,1195.25,9.1000001430511,37.22500038147,0.430991111599926
12/31/2004,11:00:00 PM,-200,1002.5,-200,4.62027438141923,744,-200,882,-200,899,1137.75,7.8000000715256,38.449999809265,0.408450956485352
01/01/2005,12:00:00 AM,-200,1046.25,-200,4.247511134488,724.25,-200,848,-200,897.75,1201.25,8.2000002861023,40.099999427795,0.437450978754018
01/01/2005,01:00:00 AM,1.6,1274.5,-200,8.7630270943637,930,214.9,648.5,106.3,1023.5,1617,5.3250000476837,50.72500038147,0.456368097644874
01/01/2005,02:00:00 AM,2.5,1172.75,-200,7.49869345303117,878.25,299.8,738,128.6,1002,1355.25,5.9250000715256,50.049999237061,0.468927679277812
01/01/2005,03:00:00 AM,2.7,1162.5,-200,7.56376117447344,881,-200,748.25,-200,1001.25,1295.5,4.8500001430511,53.875,0.469338789775986
01/01/2005,04:00:00 AM,1.9,1054,-200,5.56049565761717,791,253.1,829.5,126,966.5,1131,4.3249999284744,55.324999809265,0.46504790726339
01/01/2005,05:00:00 AM,1.4,1004,-200,4.79455723358738,753,181,879.25,105.7,941.75,1036,4.1999999284744,57.10000038147,0.475891329887238
01/01/2005,06:00:00 AM,1.5,1001.25,-200,5.27776770640843,777.25,170.7,859,99,953.75,1009,3.5,58.349999427795,0.463558902539543
01/01/2005,07:00:00 AM,1.4,973.5,-200,4.45820670299023,735.5,168.1,888.25,96.7,944.5,966.25,3.0249999761581,60.700000762939,0.466738051730107
01/01/2005,08:00:00 AM,1.1,915,-200,3.01183314202084,652.75,168.7,973.25,94.2,904.5,901,2.5999999642372,63.225001335144,0.472111910444722
01/01/2005,09:00:00 AM,1,939.25,-200,2.95205802418172,649,145.4,995.75,86.1,897,879,3.8749998807907,58.974999427795,0.480719824033546
01/01/2005,10:00:00 AM,1.2,973,-200,4.70223177296931,748.25,190.1,877.5,96.8,968,990.5,4.6999999284744,57.199999809265,0.493248832159339
01/01/2005,11:00:00 AM,1.7,1011.3333333333,-200,5.36789735891906,781.66666666667,224.5,846.33333333333,113.4,992.33333333333,1018.6666666667,6.766666730245,48.63333384196,0.482180302162136
01/01/2005,12:00:00 PM,2.3,1096.5,-200,7.41622687953542,874.75,260.8,778.25,124.7,1079.75,1150.5,8.625,43.550000190735,0.488652405504506
01/01/2005,01:00:00 PM,2.2,1148.5,-200,8.35698622075283,913.75,381.8,742.25,147.1,1071.75,1242.25,9.5250000953674,41.22500038147,0.490843787401251
01/01/2005,02:00:00 PM,2.4,1117.25,-200,8.86423299709587,934,357.1,720.5,153.4,1074.75,1205.5,10.900000095367,35.925000190735,0.467989255272915
01/01/2005,03:00:00 PM,2.2,1084.75,-200,7.91079935277257,895.5,299.2,760,147.4,1049.25,1137.75,12.5,32.324999332428,0.46703731322067
01/01/2005,04:00:00 PM,2.1,1102,-200,7.65883261800797,885,312.5,771.75,139.3,1051,1141.75,12.849999904633,32.574999809265,0.481358243281092
01/01/2005,05:00:00 PM,3,1281.25,-200,12.0836130673575,1052.5,510.2,659.25,164.8,1192,1438,10.875,39.72500038147,0.516649804837078
01/01/2005,06:00:00 PM,4.7,1472,-200,16.59465306614,1197.75,832.4,555.25,190.9,1344,1734.75,9,51.824998855591,0.59608608402713
01/01/2005,07:00:00 PM,3.6,1328,-200,11.4115924816753,1029,622.1,636.5,172.1,1187.75,1610.75,8.1499999761581,54.10000038147,0.588222185998634
01/01/2005,08:00:00 PM,2.5,1198.25,-200,7.94102677129778,896.75,401.6,719.75,151.1,1071.75,1435.5,7.7500001192093,54.64999961853,0.578613746280023
01/01/2005,09:00:00 PM,2.3,1175.5,-200,8.14175871073353,905,333.9,718,137.4,1103.75,1389.25,6.2250001430511,59.599999427795,0.569801987753971
01/01/2005,10:00:00 PM,2.1,1117.5,-200,6.38532009007916,829.5,294.7,765,130.1,1058.25,1312.75,5.6750000715256,59.949999809265,0.552285051163782
01/01/2005,11:00:00 PM,1.7,1090.5,-200,5.19165420320401,773,221.7,819.5,115.4,1002.75,1231.75,5.5750000476837,59.699999809265,0.546277951513834
01/02/2005,12:00:00 AM,1.8,1077.75,-200,5.2321029703325,775,229.5,808.5,111.8,1012,1195,4.6999999284744,62.89999961853,0.542401249267792
01/02/2005,01:00:00 AM,1.6,1042.5,-200,4.27070681176065,725.5,194.7,875,105.1,971.5,1107.25,4.5249998569489,63.5,0.541091114243479
01/02/2005,02:00:00 AM,1.3,992,-200,3.55109621990527,685.25,167.2,916.25,95.5,963.25,1034.5,4.5,63.649998664856,0.541446431620028
01/02/2005,03:00:00 AM,1.3,1003.5,-200,4.51988238159814,738.75,-200,867.75,-200,1004.25,1030.25,3.0500000119209,69.950000762939,0.53879027240991
01/02/2005,04:00:00 AM,1.3,947.25,-200,3.33921297749437,672.75,148.4,929.25,86.7,973.75,929.25,3.1749999523163,68.349998474121,0.531014090308133
01/02/2005,05:00:00 AM,1.1,922.5,-200,2.71043226987069,633.5,122.6,983.5,75.1,942.5,874.75,3.0749999880791,69.174998283386,0.533738526764459
01/02/2005,06:00:00 AM,1,910.5,-200,2.4081143469226,613.25,148.4,991.5,81.7,934,861.25,2.375,71.924999237061,0.528787895332221
01/02/2005,07:00:00 AM,1,923.75,-200,2.63815233858816,628.75,142.7,994,82.8,941.25,851.5,3.1249999403954,68.674998283386,0.531707017991171
01/02/2005,08:00:00 AM,1.2,954.25,-200,3.35176905950252,673.5,179.6,940,88.2,981,891,2.1499999761581,73.074998855591,0.528938204938764
01/02/2005,09:00:00 AM,1.3,960,-200,3.87036689775418,703.5,225.9,887.25,105.9,1002.5,946.75,3.2999999523163,68.22500038147,0.534617558008592
01/02/2005,10:00:00 AM,1.6,1016.25,-200,4.92707071592072,759.75,254.2,834.75,112,1043.75,1015.5,4.1000000238419,65.849999427795,0.545081421590303
01/02/2005,11:00:00 AM,2.2,1138.75,-200,7.51050611881244,878.75,372.3,753,141.4,1092,1200.75,6.5500000715256,56.575000762939,0.552825732243767
01/02/2005,12:00:00 PM,2.2,1129.75,-200,7.07873196850673,860.25,379,751.5,148.4,1058,1217.75,8.0250000953674,51.150000572205,0.551550552927667
01/02/2005,01:00:00 PM,2.8,1237,-200,9.5864892853508,962,477.6,684.5,170.5,1138.25,1385,10.275000333786,44.875,0.561225805451537
01/02/2005,02:00:00 PM,2.1,1159.25,-200,6.54048766822077,836.5,344.1,742,159.5,1086.75,1310.75,12.325000047684,41.724999427795,0.596094255004581
01/02/2005,03:00:00 PM,1.6,1124,-200,5.5449121388953,790.25,257.6,791.25,136.8,1070.5,1206,13.450000047684,41.299999237061,0.634203552377316
01/02/2005,04:00:00 PM,2.8,1311.5,-200,10.5366475974597,997.5,474,640,166.5,1249.25,1472.75,13.424999952316,43.050000190735,0.660020718518035
01/02/2005,05:00:00 PM,2.6,1246.25,-200,8.9150216397531,936,438.2,665,163.5,1181.5,1459.75,9.8999998569489,53.300001144409,0.650428045449806
01/02/2005,06:00:00 PM,2.8,1232.25,-200,8.77565073124079,930.5,450.7,674.25,165.8,1171.25,1626.5,8.8749997615814,54.574999809265,0.622559212821585
01/02/2005,07:00:00 PM,2.9,1285.75,-200,10.50254259546,996.25,472.7,643.75,167.2,1217.25,1827,8.8500001430511,54.824999809265,0.624379505122938
01/02/2005,08:00:00 PM,3.4,1347,-200,13.0099891749196,1084,559.7,582,174.3,1290,2004,8.3000001907349,58.200000762939,0.639128591560959
01/02/2005,09:00:00 PM,2.9,-200,-200,-200,-200,470,-200,159.9,-200,-200,-200,-200,-200
01/02/2005,10:00:00 PM,3.2,-200,-200,-200,-200,505.7,-200,168.8,-200,-200,-200,-200,-200
01/02/2005,11:00:00 PM,3.1,-200,-200,-200,-200,482.4,-200,162.3,-200,-200,-200,-200,-200
01/03/2005,12:00:00 AM,3,-200,-200,-200,-200,436.1,-200,148.5,-200,-200,-200,-200,-200
01/03/2005,01:00:00 AM,3.4,-200,-200,-200,-200,472,-200,158,-200,-200,-200,-200,-200
01/03/2005,02:00:00 AM,3,-200,-200,-200,-200,378.9,-200,142.7,-200,-200,-200,-200,-200
01/03/2005,03:00:00 AM,2.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
01/03/2005,04:00:00 AM,-200,-200,-200,-200,-200,285.8,-200,120.5,-200,-200,-200,-200,-200
01/03/2005,05:00:00 AM,1.1,-200,-200,-200,-200,155.4,-200,92.3,-200,-200,-200,-200,-200
01/03/2005,06:00:00 AM,1.4,-200,-200,-200,-200,264.2,-200,101.5,-200,-200,-200,-200,-200
01/03/2005,07:00:00 AM,1.8,-200,-200,-200,-200,366.2,-200,121,-200,-200,-200,-200,-200
01/03/2005,08:00:00 AM,3.6,-200,-200,-200,-200,621.8,-200,164.1,-200,-200,-200,-200,-200
01/03/2005,09:00:00 AM,3.1,-200,-200,-200,-200,550.8,-200,174.9,-200,-200,-200,-200,-200
01/03/2005,10:00:00 AM,1.9,-200,-200,-200,-200,349,-200,130.1,-200,-200,-200,-200,-200
01/03/2005,11:00:00 AM,1.7,-200,-200,-200,-200,284.9,-200,116.7,-200,-200,-200,-200,-200
01/03/2005,12:00:00 PM,1.7,-200,-200,-200,-200,265.4,-200,114.7,-200,-200,-200,-200,-200
01/03/2005,01:00:00 PM,1.6,-200,-200,-200,-200,222.4,-200,106.3,-200,-200,-200,-200,-200
01/03/2005,02:00:00 PM,1.6,-200,-200,-200,-200,237.2,-200,102.2,-200,-200,-200,-200,-200
01/03/2005,03:00:00 PM,1.7,-200,-200,-200,-200,293.5,-200,122.3,-200,-200,-200,-200,-200
01/03/2005,04:00:00 PM,2.2,-200,-200,-200,-200,329.4,-200,137.6,-200,-200,-200,-200,-200
01/03/2005,05:00:00 PM,3.3,-200,-200,-200,-200,487.4,-200,162.4,-200,-200,-200,-200,-200
01/03/2005,06:00:00 PM,3.9,-200,-200,-200,-200,604.2,-200,176.5,-200,-200,-200,-200,-200
01/03/2005,07:00:00 PM,5,-200,-200,-200,-200,728.4,-200,190.4,-200,-200,-200,-200,-200
01/03/2005,08:00:00 PM,4.2,-200,-200,-200,-200,652.7,-200,182.4,-200,-200,-200,-200,-200
01/03/2005,09:00:00 PM,3.2,-200,-200,-200,-200,509.4,-200,162.8,-200,-200,-200,-200,-200
01/03/2005,10:00:00 PM,1.7,-200,-200,-200,-200,276.8,-200,135.4,-200,-200,-200,-200,-200
01/03/2005,11:00:00 PM,1.5,-200,-200,-200,-200,267.9,-200,130.1,-200,-200,-200,-200,-200
01/04/2005,12:00:00 AM,1.3,-200,-200,-200,-200,192.5,-200,116.7,-200,-200,-200,-200,-200
01/04/2005,01:00:00 AM,1.2,-200,-200,-200,-200,166.8,-200,103.9,-200,-200,-200,-200,-200
01/04/2005,02:00:00 AM,1.3,-200,-200,-200,-200,158.6,-200,97.1,-200,-200,-200,-200,-200
01/04/2005,03:00:00 AM,0.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
01/04/2005,04:00:00 AM,0.6,-200,-200,-200,-200,88.9,-200,71.7,-200,-200,-200,-200,-200
